id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41716106,NEW! Luxury bright loft in historical school bldng,3962231,Bing,,Oostelijk Havengebied - Indische Buurt,52.36515,4.93965,Entire home/apt,350,2,1,06-03-2020,0.31,1,159
41728240,Lovely modern apartment in heart of city center!,7594884,"Ruben, Sarah & Lindy",,Centrum-West,52.38042,4.88635,Entire home/apt,200,1,3,10-03-2020,0.71,38,360
41730650,Albert Cuyp III A studio Amsterdam,89273051,Martin&Tina,,De Pijp - Rivierenbuurt,52.35758,4.89709,Entire home/apt,230,1,1,15-03-2020,0.34,8,297
41732406,Light and modern 4p apartment near Amstel river,23514197,Emanuelle,,Oud-Oost,52.35197,4.91393,Entire home/apt,200,3,2,23-02-2020,0.5,1,0
41736509,"Beautiful, peaceful room with garden view",33954132,Devi,,Bos en Lommer,52.3765,4.85417,Private room,35,1,2,09-02-2020,0.47,2,0
41738322,"Bright, spacious flat in Oud-West near De Hallen",38625745,Valerie,,De Baarsjes - Oud-West,52.36698,4.86606,Entire home/apt,200,2,1,02-02-2020,0.23,2,22
41744745,Central Station Mario 51,325213924,Dario,,Centrum-West,52.37542,4.89424,Private room,150,1,3,02-03-2020,0.78,15,0
41745089,Amazing Private Room with Terrace Mario,325213924,Dario,,Centrum-West,52.37568,4.89387,Private room,150,1,0,,,15,0
41754812,Studio Boom Amsterdam,327257548,Greet,,Centrum-Oost,52.3725,4.90126,Entire home/apt,190,1,0,,,1,355
41764139,Luxury villa,232531597,Merel,,Noord-West,52.41017,4.90768,Entire home/apt,298,3,0,,,1,161
41769821,Beautiful family home,327630116,Maartje,,Westerpark,52.38931,4.88577,Entire home/apt,175,2,0,,,1,25
41781053,Unique experience sleep on a boat in centre A’dam,328054998,Jennie,,Oostelijk Havengebied - Indische Buurt,52.37715,4.92285,Shared room,350,2,0,,,1,164
41781098,Apartment in Amsterdam East with sunny balcony,330111845,Maurice,,Oud-Oost,52.35417,4.92064,Entire home/apt,200,2,0,,,1,178
41781913,Stunning A2 residence Amsterdam,120074884,Joram,,Oud-Oost,52.35377,4.91214,Entire home/apt,314,1,1,11-02-2020,0.25,1,0
41784484,Comfort in Amsterdam,94334321,Joan,,Geuzenveld - Slotermeer,52.37816,4.81421,Private room,58,3,0,,,2,170
41784606,Ground floor loft apartment with private garden.,330135455,Danielle,,De Pijp - Rivierenbuurt,52.35061,4.88947,Entire home/apt,150,14,0,,,1,0
41786002,Lovely Family apartment with garden ,15263298,Aurelie,,De Baarsjes - Oud-West,52.3608,4.85881,Entire home/apt,390,2,0,,,1,0
41793095,Amsterdam Blossom Houseboat,13764503,Predrag,,Centrum-Oost,52.37364,4.91367,Private room,219,1,0,,,3,365
41793752,Petit Room in Amsterdam for up to 2 people,9243787,Claudia,,Bos en Lommer,52.38216,4.85127,Private room,60,1,4,15-03-2020,1.25,3,23
41805733,Lovely apartment by Vondelpark with garden,12473648,Kaira,,De Baarsjes - Oud-West,52.36185,4.86161,Entire home/apt,100,5,0,,,1,0
41810888,Small room - 15 min from center,29687232,Niels,,Watergraafsmeer,52.34529,4.9293,Private room,50,1,3,14-02-2020,0.7,2,0
41817090,Monumental Canal house| city centre (Jordaan),60308272,Lisa,,Centrum-West,52.38027,4.89382,Entire home/apt,180,2,4,08-03-2020,1.04,1,11
41824482,A FINE PLACE IN A UNIQUE AMSTERDAM NEIGHBORHOOD,294162319,Ekim,,Oud-Noord,52.38995,4.91553,Entire home/apt,190,2,0,,,1,0
41830899,"Spacious, modern & cozy room , 25 min to center",13183768,Stephanie,,IJburg - Zeeburgereiland,52.34983,5.0014,Private room,55,2,1,17-02-2020,0.26,1,0
41831014,Beautiful big & cosy family home for design lovers,2417166,Mirjam,,Noord-West,52.41553,4.90591,Entire home/apt,190,3,0,,,1,0
41834259,Cozy room 7 min to city center,313110546,Kelly,,De Pijp - Rivierenbuurt,52.35297,4.89124,Private room,76,1,11,15-03-2020,2.58,1,0
41843606,Beautiful & Central kid friendly apartment,11061375,Suzanne,,Zuid,52.35396,4.8854,Entire home/apt,195,3,0,,,1,87
41846848,Cozy and new Apartment in the center of Amsterdam,12662852,Cristina,,De Pijp - Rivierenbuurt,52.35071,4.90031,Entire home/apt,150,2,1,24-02-2020,0.28,1,35
41847105,Unique houseboat on a perfect location,2362878,Jouk,,Oostelijk Havengebied - Indische Buurt,52.37723,4.94477,Entire home/apt,275,3,0,,,1,0
41848407,Nice place in very popular downtown area,330804538,Constant,,De Pijp - Rivierenbuurt,52.35728,4.90106,Private room,120,3,0,,,1,90
41848727,Amazing canal apartment in the city centre,12386990,Ashlin,,De Baarsjes - Oud-West,52.37275,4.87291,Entire home/apt,150,1,1,16-02-2020,0.26,1,0
41848885,Bright room - subway front - ARENA/ZIGGO/AFAS,161701857,Akwasi,,Bijlmer-Centrum,52.32523,4.947,Private room,69,2,8,12-03-2020,1.94,2,173
41850672,"Beautiful, stylish home in the heart of Amsterdam",97768637,Dominic,,Westerpark,52.38757,4.88159,Entire home/apt,106,2,4,04-03-2020,1.11,1,0
41850964,Big room - subway in front - ARENA/ZIGGO/AFAS,161701857,Akwasi,,Bijlmer-Centrum,52.32784,4.94684,Private room,75,2,1,26-02-2020,0.28,2,168
41855326,Spacious & Welcoming Apartment In Lovely East,77643514,Odette,,Oud-Oost,52.36436,4.92681,Entire home/apt,125,4,0,,,1,0
41855687,Clean room - terras - walk to ARENA/ZIGGO/AFAS,47525882,Liliana,,Bijlmer-Centrum,52.32041,4.94663,Private room,55,2,4,16-03-2020,1.02,5,150
41856941,Cosy apartment in fab location-close to Vondelpark,10872517,Suzanne,,De Baarsjes - Oud-West,52.36496,4.86068,Entire home/apt,100,2,0,,,1,25
41866521,"Large villa in wetlands area, 10 mins from town",331072394,Michael,,IJburg - Zeeburgereiland,52.35041,4.99667,Entire home/apt,250,4,0,,,1,204
41868121,Luxury apartment with best canal view,2678369,Florentine,,Centrum-Oost,52.36643,4.90005,Entire home/apt,245,4,0,,,2,264
41868328,3-bedroom Family Apartment in trendy A'dam West!,6099415,Jeroen,,De Baarsjes - Oud-West,52.3666,4.85978,Entire home/apt,300,1,0,,,1,0
41872384,Amsterdam In Style With A Side Of Quiet!,331113200,Jennifer,,Watergraafsmeer,52.34437,4.91473,Private room,100,1,4,07-03-2020,1.01,1,199
41872658,Living the dream at houseboat Lazy Luscious,9083880,Evelien,,Centrum-Oost,52.3691,4.926,Entire home/apt,500,3,0,,,1,37
41874798,House of Excitement,331125961,Harsimran,,Oostelijk Havengebied - Indische Buurt,52.36512,4.9526,Entire home/apt,160,1,4,27-02-2020,1.05,1,0
41876905,Charming apartm't in hip Amsterdam East!,150371377,Chantal,,Oostelijk Havengebied - Indische Buurt,52.36438,4.93791,Entire home/apt,125,3,0,,,1,17
41880082,Amsterdam 120m2 Home with sunny garden,3550311,Shanna,,Geuzenveld - Slotermeer,52.38187,4.83777,Entire home/apt,220,4,0,,,1,160
41880289,Brand new modern family home in Amsterdam NDSM,2319358,Yorinde,,Noord-West,52.40556,4.90356,Entire home/apt,180,3,0,,,1,21
41882338,Stylish Attic Apartment Westerpark,45968158,Beatriz,,Westerpark,52.38353,4.87291,Entire home/apt,160,2,0,,,1,83
41888514,Independent apartment in Jordan area,37729991,Milo,,De Baarsjes - Oud-West,52.36792,4.87484,Entire home/apt,90,20,0,,,4,62
41892702,"WILDA: spacious,sustainable & light houseboat,NDSM",34057581,Maura,,Noord-West,52.40877,4.90052,Entire home/apt,135,1,0,,,2,10
41892903,Cozy room in an Amsterdam style flat!,124361432,Angela,,De Pijp - Rivierenbuurt,52.34077,4.9036,Private room,50,2,1,09-03-2020,0.33,1,0
41895462,Dam Square Luxury 2 Bedroom,327652332,Caterina,,Centrum-West,52.37163,4.89101,Entire home/apt,250,3,0,,,3,0
41896444,Top Level Apartment City Centrum Dam Square,327652332,Caterina,,Centrum-West,52.37141,4.88987,Private room,180,4,1,10-03-2020,0.32,3,0
41898332,Appartment with 2 cats who need love and food ❤️,1361882,Johanneke,,Buitenveldert - Zuidas,52.32721,4.86038,Entire home/apt,65,30,0,,,2,135
41901005,(4) Spacious Family Villa | with Large Private Garden,1464510,Wendy And Bram,,Noord-West,52.417,4.90259,Entire home/apt,150,2,4,18-03-2020,0.97,78,0
41901567,Private room incl bikes,331338795,John,,Noord-West,52.41641,4.88317,Private room,70,2,0,,,1,0
41901895,Een leuke studio op de 2e verdieping met airco.,89664642,Hanny,,Gaasperdam - Driemond,52.29807,4.99871,Private room,75,1,0,,,2,161
41902158,Amazing 2p Amsterdam apartment near City Centre,61979475,Frank,,Westerpark,52.38241,4.86972,Entire home/apt,170,2,0,,,1,35
41902243,Prívate room 15 min from city centre,244387377,Vanessa,,Bijlmer-Centrum,52.31625,4.94313,Private room,75,1,4,08-03-2020,1.03,2,57
41905601,The perfect  place to stay in Amsterdam,23946018,Merlijn,,Zuid,52.34554,4.86468,Entire home/apt,200,3,0,,,1,43
41905766,Luxury 2-Floor Apartment in trendy Javastraat 118m,331368603,Fabiola,,Oostelijk Havengebied - Indische Buurt,52.36414,4.93448,Entire home/apt,200,1,0,,,1,0
41908124,Cozy apartment - De Baarsjes,12840373,Arturs,,De Baarsjes - Oud-West,52.37309,4.86307,Private room,100,1,2,08-03-2020,0.56,1,0
41910011,"Hotel Estheréa, Single Room",316681026,Hotel Estheréa,,Centrum-West,52.37127,4.88941,Private room,7000,1,0,,,5,365
41910678,"Hotel Estheréa, Classic Room",316681026,Hotel Estheréa,,Centrum-West,52.37027,4.88936,Private room,7000,1,0,,,5,365
41910871,"Hotel Estheréa, Deluxe Room",316681026,Hotel Estheréa,,Centrum-West,52.36947,4.88901,Private room,7000,1,0,,,5,364
41912003,"Hotel Estheréa, Deluxe Canal View Room",316681026,Hotel Estheréa,,Centrum-West,52.37167,4.8897,Private room,7000,1,0,,,5,365
41912143,"Hotel Estheréa, Triple Room",316681026,Hotel Estheréa,,Centrum-West,52.37002,4.88838,Private room,7000,1,0,,,5,365
41920050,Vondelpark apartment,77910536,Fleur,,De Baarsjes - Oud-West,52.359,4.86034,Entire home/apt,130,3,2,14-03-2020,0.55,2,7
41920777,Gorgeous apartment next to Vondelpark,314241846,Saar,,De Baarsjes - Oud-West,52.3606,4.86971,Entire home/apt,160,3,0,,,1,0
41923640,Your cozy Amsterdam home,7221127,Sam,,Westerpark,52.39197,4.87106,Private room,60,2,3,01-03-2020,0.79,1,0
41926234,Stylish and Luxurious Studio in Amsterdam Oost,331696305,Peter,,IJburg - Zeeburgereiland,52.37336,4.96762,Private room,109,2,6,10-06-2020,1.94,2,156
41928135,Cozy Room with Balcony in Amsterdam Oud-West,45192653,Mareike,,De Baarsjes - Oud-West,52.36888,4.86463,Private room,85,3,3,17-03-2020,0.85,2,0
41929365,Spacious Private Room - Biljmer Arena,331730185,Lauren,,Bijlmer-Oost,52.32302,4.97339,Private room,88,3,2,16-02-2020,0.51,1,39
41932189,"Amsterdam - Bright and spacious, perfect for 2",2388357,Claudio,,Bos en Lommer,52.38397,4.85484,Entire home/apt,90,1,4,01-03-2020,1.01,1,129
41936070,Volledige moderne familie woning met tuin,7393804,Denis,,Geuzenveld - Slotermeer,52.37266,4.82212,Entire home/apt,250,6,0,,,1,364
41942561,Amazing Room in traditional house Amsterdam Centre,25351432,Sybylla,,Centrum-West,52.37243,4.88734,Private room,99,1,3,16-02-2020,0.75,1,19
41942676,Prinsen apartment Amsterdam,89273051,Martin&Tina,,Centrum-Oost,52.36218,4.8957,Entire home/apt,150,2,0,,,8,281
41946549,Cozy apartment right in the heart of Amsterdam’s,4397795,Hidde,,Centrum-West,52.37706,4.89581,Entire home/apt,75,1,1,10-02-2020,0.25,2,0
41947089,3 floor family house in friendly neighbourhood,331952294,Erwin,,Watergraafsmeer,52.34767,4.93568,Entire home/apt,165,3,1,15-03-2020,0.34,1,106
41947100,"Lovely, spacious & light apartment @ Baarsjes area",331953182,Karen,,De Baarsjes - Oud-West,52.36899,4.84889,Entire home/apt,150,3,0,,,1,0
41949233,"Stylish, spacious, family ap with large terrace",318361718,Lotte,,Bos en Lommer,52.3847,4.84814,Entire home/apt,195,3,0,,,1,49
41949696,"Prachtig, ruim en licht appartement",331970514,Cedric,,De Baarsjes - Oud-West,52.37402,4.85823,Entire home/apt,150,2,0,,,1,3
41957794,Comfortable & Clean room in historic City Center,107173083,Mireille,,Centrum-West,52.37008,4.87584,Private room,75,1,4,08-06-2020,0.97,4,14
41958417,Clean & Comfortable room in historic city center,107173083,Mireille,,Centrum-West,52.37173,4.87575,Private room,75,1,3,28-05-2020,1.43,4,14
41960712,Privat Room,323548684,Angel,,Gaasperdam - Driemond,52.30597,5.01243,Private room,65,1,2,29-03-2020,0.52,2,41
41967924,Amazing luxurious 200 m2 loft in city centre *****,4456680,Superhost Neil,,Centrum-West,52.37681,4.89126,Entire home/apt,175,7,0,,,1,170
41971577,Original historic houseboat for nonsmoking couple,332253477,Mark,,De Baarsjes - Oud-West,52.36549,4.87348,Entire home/apt,375,1,0,,,1,0
41971923,Great ground floor room for 2 Amsterdam,138369331,Wesley,,Watergraafsmeer,52.33614,4.93271,Private room,49,2,0,,,18,131
41972066,Spacious apartment with balcony near Westerpark!,332257234,Abdel,,Bos en Lommer,52.38313,4.85895,Entire home/apt,139,2,0,,,1,0
41972149,Bright rooftop apartment with private terrace,154700585,Maartje,,Oud-Oost,52.35757,4.90679,Entire home/apt,215,5,0,,,1,31
41972308,Ground floor room for two close to Amstel river,138369331,Wesley,,Watergraafsmeer,52.33664,4.93259,Private room,49,2,0,,,18,100
41972410,Czaar Peterstraat - AMS East - Short Flatmate stay,91473044,Florian,,Centrum-Oost,52.37095,4.93149,Private room,60,3,0,,,1,126
41975694,Apartment Amsterdam with beautiful views,332267963,Marleen,,Centrum-Oost,52.37196,4.90896,Entire home/apt,325,3,0,,,1,0
41978912,"Studio , 2 min from Rai and metro Europaplein",332307863,Erick,,De Pijp - Rivierenbuurt,52.34216,4.89408,Private room,75,1,2,15-02-2020,0.51,1,179
41979668,Ground floor app Amsterdam west near Foodhallen,3116753,Joe,,De Baarsjes - Oud-West,52.36724,4.86404,Entire home/apt,200,5,0,,,1,18
41981867,Fancy artists residency in the centre of Amsterdam,14005925,Ditroph,,Centrum-West,52.37117,4.89,Entire home/apt,135,2,4,19-05-2020,1.06,2,0
41988847,Tiny renovated studio,35866933,Leon,,Watergraafsmeer,52.3224,4.90186,Private room,75,1,0,,,1,130
41989763,Uniek huis midden in de pijp,2613932,Suzette,,De Pijp - Rivierenbuurt,52.35745,4.89314,Entire home/apt,500,2,2,09-03-2020,0.55,1,129
41992258,Penthouse with Lakeview near Amsterdam City Centre,332578571,Ferry,,Buitenveldert - Zuidas,52.33502,4.84895,Entire home/apt,200,30,0,,,1,21
41996133,COZY quiet apartment in the CENTER with river view,332615005,Elena,,Oud-Oost,52.35806,4.90736,Entire home/apt,188,2,0,,,1,0
41996520,A Loft kind of apartment in the nice area Old-West,97096943,Kane Pieter Jan,,De Baarsjes - Oud-West,52.36495,4.86696,Entire home/apt,119,5,0,,,1,0
41996693,Spacious room close to the center,8890282,Svitlana,,Zuid,52.35106,4.85495,Private room,43,11,0,,,1,0
41998499,City Centrum Private ROOm Adry,325213924,Dario,,Centrum-West,52.3753,4.89231,Private room,80,1,4,04-03-2020,0.98,15,161
42002072,Cosy apartment in Amsterdam Old-West,64908066,Merve,,De Baarsjes - Oud-West,52.36144,4.8618,Entire home/apt,90,3,1,25-02-2020,0.28,1,38
42002434,Luxurious Studio in Amsterdam Oost,331696305,Peter,,IJburg - Zeeburgereiland,52.37354,4.9667,Private room,65,2,5,18-04-2020,1.27,2,99
42006987,Lovely spacious apartment in the city centre,13148066,Annelotte,,Centrum-Oost,52.36936,4.91545,Entire home/apt,165,5,0,,,1,69
42008190,Comfy room for female travellers,1751718,Nicolette,,Oostelijk Havengebied - Indische Buurt,52.36488,4.93489,Private room,85,2,0,,,2,0
42011053,2BR house close to public transport/city center,37231220,Wouter,,Slotervaart,52.36728,4.83845,Entire home/apt,169,3,0,,,1,0
42013640,Exclusive water villa in Amsterdam!,327760498,Sylvana,,IJburg - Zeeburgereiland,52.35812,4.97847,Entire home/apt,299,3,0,,,1,0
42015255,Central located NEW apartment in old canal house,332905250,Annemieke,,Centrum-Oost,52.36191,4.89714,Entire home/apt,90,3,1,11-05-2020,1,1,205
42019965,"2 Private rooms ♕King Size beds, location HOTSPOT☼",211564566,Jur,,Bijlmer-Centrum,52.31824,4.95549,Private room,190,2,5,08-03-2020,1.28,1,178
42029273,Stylish and quiet ground floor city apartment,93718240,Simone,,Centrum-Oost,52.36757,4.91128,Entire home/apt,200,3,2,25-02-2020,0.47,1,282
42030153,Studio Prinsengracht,25735043,Esther,,Centrum-West,52.37799,4.88494,Entire home/apt,125,3,1,09-03-2020,0.32,6,160
42032862,Ground floor room for 4 near Amstel river,138369331,Wesley,,Watergraafsmeer,52.337,4.932,Private room,49,2,1,12-02-2020,0.25,18,131
42033895,Ground floor room for two near Amstel river,138369331,Wesley,,Watergraafsmeer,52.33555,4.93313,Private room,49,2,0,,,18,131
42034173,Great room for two near Amstel river Amsterdam south/east,138369331,Wesley,,Watergraafsmeer,52.33552,4.93299,Private room,49,2,0,,,18,126
42035016,Lovely top floor room for two near Amstel river,138369331,Wesley,,Watergraafsmeer,52.33506,4.93113,Private room,49,2,0,,,18,126
42037820,Semi-private room next to the city center,255956364,Sefa Bayram,,Westerpark,52.38159,4.87242,Private room,50,1,8,19-03-2020,2,1,0
42045019,Spacious apartment with large sunny garden,89158096,Vincent,,Noord-West,52.41032,4.92185,Entire home/apt,135,7,0,,,1,42
42053844,Perfect Couples Getaway In West Area,1464510,Wendy And Bram,,De Baarsjes - Oud-West,52.36502,4.87764,Entire home/apt,150,1,1,19-03-2020,0.36,78,0
42054526,Sleeping in a real 17th century canal house,510526,Tuhami,,Centrum-Oost,52.37238,4.90758,Private room,75,1,0,,,3,263
42058295,Stunning canal penthouse  incl. FREE citytour!!!,99355470,Robin,,Centrum-Oost,52.36561,4.89789,Entire home/apt,425,2,2,08-03-2020,0.51,2,1
42058414,Characteristic & stylish Apartment @West,331139377,Cedric,,De Baarsjes - Oud-West,52.37405,4.85779,Entire home/apt,150,2,0,,,1,7
42059037,Artsy boutique-vibe apartment,83693221,Romy,,Centrum-West,52.3821,4.88189,Entire home/apt,180,1,0,,,1,0
42061386,CENTRALLY LOCATED NEAR NOORDMARKET,287080448,Kalina,,Centrum-West,52.37051,4.87935,Entire home/apt,490,7,0,,,1,365
42065839,'Private Island' in old renovated Coachman's house,333365486,Maurits,,Centrum-West,52.37794,4.8927,Private room,150,1,6,15-03-2020,1.53,2,90
42089264,Spacious 2 bedroom Amsterdam Apartment,1162640,Kieran,,De Pijp - Rivierenbuurt,52.34848,4.90668,Private room,180,2,0,,,2,0
42107380,Lovely and sunny private room in De Pijp,39343826,Chloé,,De Pijp - Rivierenbuurt,52.35357,4.89859,Private room,100,3,0,,,1,0
42109160,Superior Room in old renovated Coachman's house,333365486,Maurits,,Centrum-West,52.37909,4.89248,Private room,121,1,4,24-03-2020,1.03,2,87
42109844,Beautiful apartment close to the Vondelpark,9384657,Lisanne,,Zuid,52.35483,4.84729,Entire home/apt,125,3,0,,,1,0
42109978,NEW! Private and stylish Casa - The Pijp,333355675,Marlon,,De Pijp - Rivierenbuurt,52.35665,4.89866,Private room,200,3,3,13-03-2020,0.81,1,253
42112141,Top appartement in het groene hart van Amsterdam,147344150,Sue,,Buitenveldert - Zuidas,52.32914,4.85922,Entire home/apt,90,1,0,,,1,0
42112970,Bright and cozy room in the center,334026715,Francisco,,Centrum-Oost,52.36818,4.90506,Private room,140,1,4,16-02-2020,0.97,1,7
42114108,doble King bed near Axaj Stadium,334035839,Boyd,,Bijlmer-Oost,52.32355,4.96955,Private room,95,2,1,16-03-2020,0.35,1,0
42117582,2 bedrooms apartment in new building Xavier,334064497,Mara,,Buitenveldert - Zuidas,52.33629,4.87597,Entire home/apt,120,28,0,,,1,358
42118322,"Lovely, spacious, clean Amsterdam apartment",11618462,Hanneke,,De Baarsjes - Oud-West,52.36614,4.87745,Entire home/apt,125,3,9,15-03-2020,2.37,1,0
42119348,Spacious apartment near city centre!,15044378,Danny,,Bos en Lommer,52.38076,4.84243,Entire home/apt,250,2,0,,,1,0
42119433,Cosy Area in Amsterdam nearby the city,333757531,Vanessa,,Watergraafsmeer,52.34303,4.94559,Private room,72,1,0,,,3,5
42124555,Cozy Center  Studio (40m2),23868206,Marco,,Centrum-Oost,52.36109,4.89004,Private room,115,2,3,17-03-2020,0.78,1,110
42128777,Ruime twee etage woning met tuin naast Vondelpark,218441418,Michiel,,Zuid,52.35282,4.8553,Entire home/apt,500,2,1,01-03-2020,0.3,1,0
42130098,Empire suites garden view,163339448,Thijs,,Centrum-Oost,52.36362,4.89487,Private room,120,1,0,,,2,317
